movie_id,title,year,rated,plot,imdb_rating,imdb_id
1810,Primary Colors,1998,1,A man joins the political campaign of a smooth-operator candidate for President of the United States of America.,6.7,tt0119942
1811,"Niagara, Niagara",1997,1,An outsider and a young woman plagued by Tourette's syndrome meet and together journey to Canada.,6.8,tt0119780
1812,Wide Awake,1998,2,A 10-year-old boy goes on a search for God after his grandfather dies.,5.8,tt0120510
1814,A Price Above Rubies,1998,1,This movie is about a young woman who is married to a devout Jew and the problems that trouble their marriage because of her wanting something more out of her life.,6.5,tt0120793
1815,Eden,1997,,"Burnt Eden is the story of Ivan, a young man in his late twenties caught in a familiar, often deadly loop he is intelligent enough to see what is wrong with his life, yet he can't find ...",5.4,tt0115789
1816,Two Girls and a Guy,1997,5,"Two girls wait outside a young actor's door and find out he's had them both as ""only"" girlfriend the last ten months. They wait inside after breaking in. When Blake comes home he just can't stop lying but they stay.",5.5,tt0124179
1817,No Looking Back,1998,1,"Charlie, a mechanic, returns to his coastal hometown after having left Claudia behind 3 years ago. He's hoping to continue what they had but she's moved on and in with Michael and is working at a diner.",5.9,tt0119560
1820,The Proposition,1998,1,"Longing to have a baby, a sterile 1930s Bostonian hires a man to impregnate his wife.",6.2,tt0120108
1821,The Object of My Affection,1998,1,"A pregnant New York City social worker begins to develop romantic feelings for her gay best friend, and decides she'd rather raise her child with him, much to the dismay of her overbearing boyfriend.",6.0,tt0120772
1822,Meet the Deedles,1998,2,Two surfers end up as Yellowstone park rangers and have to stop a former ranger who is out for revenge.,4.1,tt0120645
1824,Homegrown,1998,1,"Three marijuana farmhands see their boss killed, ending their peaceful existence in NW California. They decide to harvest, process and sell the crop themselves. Crime bosses, corrupt cops, killer pilot, greed etc. ensue.",5.7,tt0119305
1826,Barney's Great Adventure,1998,4,A talking purple dinosaur leads a group of children on a hunt for a large missing egg.,3.3,tt0120598
1827,The Big One,1997,3,"On his book tour, Michael Moore exposes wrongdoing by big greedy businesses and callous politicians around America.",7.1,tt0124295
1829,Chinese Box,1997,1,"The story of Hong Kong, from New Year's Day to June 30th, 1997, when the British left their colony and turned it over to the People's Republic of China.",6.2,tt0118851
1831,Lost in Space,1998,3,The Robinson family was going into space to fight for a chance for humanity. Now they are fighting to live long enough to find a way home.,5.2,tt0120738
1832,Heaven's Burning,1997,1,"After a botched bank job, a gang takes hostage a Japanese girl on the run from an arranged marriage, and escapes. Their wheel man saves the girl from them and the two go on the run with cops, the gang and her psycho husband on the...",5.7,tt0119272
1833,Mercury Rising,1998,1,Shadowy elements in the NSA target a nine-year old autistic savant for death when he is able to decipher a top secret code.,6.1,tt0120749
1834,The Spanish Prisoner,1997,2,A corporate engineer develops a lucrative secret process for a company but doesn't know who to trust when the higher-ups seemingly want to steal it from him.,7.1,tt0120176
1835,City of Angels,1998,3,"An angel on Earth, a doctor unable to believe, a patient with a secret, a love story made in Heaven.",6.7,tt0120632
1836,The Last Days of Disco,1998,1,"Story of two female Manhattan book editors fresh out of college, both finding love and themselves while frequenting the local disco.",6.7,tt0120728
1837,The Odd Couple II,1998,3,Oscar and Felix take a road trip to their son and daughter's wedding.,6.4,tt0120773
1839,My Giant,1998,2,"Billy Crystal plays a Hollywood agent who stumbles upon Max, a giant living in Romania, and tries to get him into the movies.",5.0,tt0120765
1840,He Got Game,1998,1,A basketball player's father must try to convince him to go to a college so he can get a shorter sentence.,6.9,tt0124718
1841,The Gingerbread Man,1998,1,"A lawyer uses his power to help his lover put her father behind bars, but when he escapes, they are all in danger.",5.7,tt0119196
1842,Illtown,1996,1,"Aided by a group of teens, a man and his girlfriend run a profitable drug operation but someone is distributing bad smack in the area and the cops start a crack-down.",5.4,tt0118229
1843,Slappy and the Stinkers,1998,2,A group of young troublemakers try to help a sea lion escape to the ocean.,5.1,tt0120213
1844,Live Flesh,1997,1,"After leaving jail, Víctor is still in love with Elena, but she's married to the former cop -now basketball player- who became paralysed by a shot from Víctor's gun...",7.3,tt0118819
1845,Zero Effect,1998,1,The world's greatest detective Daryl Zero aided by his associate Steve investigates a complex and mysterious case of blackmail and missing keys for shady tycoon Gregory Stark who is less than forthcoming about what is really happe...,6.9,tt0120906
1846,Nil By Mouth,1997,1,"A rough, short-tempered patriarch of a working-class family sees his life and the relationships around him slowly unravel.",7.3,tt0119792
1847,Ratchet,1996,1,"An scriptwriter heads off to Nantucket to find some inspiration for his latest, overdue, assignment. He becomes embroiled in small-town hi-jinks of murder, sex and violence, when he decides to pass off the local weirdo's script as...",4.5,tt0117443
1848,The Borrowers,1997,2,A secret family of four-inch people living inside the walls of a house must save their home from an evil real estate developer.,5.9,tt0118755
1849,Prince Valiant,1997,3,"The evil sorceress Morgan le Fey teams up with the Viking Sligon to should steal Arthur's sword Excalibur. The young boy Valiant, who masquerades as Sir Gawain to be near the princess Ilene, has to save the kingdom.",5.1,tt0119947
1851,Leather Jacket Love Story,1997,,"Kyle is 18, an aspiring poet hoping to find inspiration by moving to the arty Silver Lake neighborhood of LA, and maybe love too. On day one, he finds a funky coffee shop, where he hopes to do some writing, but instead meets an ol...",6.3,tt0119508
1853,An Alan Smithee Film: Burn Hollywood Burn,1997,1,"When a rookie filmmaker with the unfortunate name Alan Smithee realizes he's an unwitting studio puppet, being forced to make a big-budget action movie he knows is horrible, he steals the master reels and tries to make a deal.",3.5,tt0118577
1854,Kissing a Fool,1998,1,Writer Jay and womanizing sportscaster Max have been friends since birth. Jay introduces his editor Samantha to Max and they hit it off. Max wants Jay to try to seduce Sam to test her before their wedding.,5.5,tt0120723
1855,Krippendorf's Tribe,1998,3,An anthropologist creates a fictitious lost New Guinea tribe using his family members to cover-up for his misuse of grant monies.,5.1,tt0120725
1856,Kurt & Courtney,1998,1,A documentary on the life of Kurt Cobain and his relationship with Courtney Love.,6.1,tt0138563
1857,The Real Blonde,1997,1,"Joe and Mary live in Manhattan. She's the breadwinner, working as makeup artist. He's a wannabe actor working as waiter. When a friend gets a soap part ($3600/wk), Joe lowers his standard.",6.0,tt0119987
1858,Mr. Nice Guy,1997,3,"A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry, and is now being chased by gangs who are trying to get the video tape.",6.2,tt0117786
1859,Taste of Cherry,1997,,An Iranian man drives his car in search of someone who will quietly bury him under a cherry tree after he commits suicide.,7.7,tt0120265
1860,Character (Karakter),1997,1,"Jacob Katadreuffe lives mute with his mother, has no contact with his father who only works against him and wants to become a lawyer, at all costs.",7.7,tt0119448
1861,Junk Mail,1997,,A lazy postman puts his nose where it doesn't belong.,6.7,tt0118785
1862,Species II,1998,1,"An astronaut gets infected with alien DNA during the first mission on Mars and runs amok on earth. Preston and Laura team up with a peaceful, genetically re-engineered Sil to track the monster down.",4.5,tt0120841
1863,Major League: Back to the Minors,1998,3,A lousy minor-league baseball team bursting with diverse personalities gets a new manager: an aging minor-league pitcher.,4.7,tt0120742
1864,Sour Grapes,1998,1,Evan and Ritchie see their friendship go sour after one wins a slots jackpot with two quarters bummed from the other.,5.8,tt0120838
1866,The Big Hit,1998,1,"Socially anxious hitman Melvin Smiley, an expert in his lucrative field, goes on a job and falls in love with his kidnapping victim, turning his world upside down.",6.1,tt0120609
1867,Tarzan and the Lost City,1998,2,Tarzan returns to his homeland of Africa to save his home from destruction.,4.0,tt0120856
1869,Black Dog,1998,3,"A weapons loaded truck is shadowed by FBI and ATF. It explodes and kills the driver. Jack, just out of prison, is pressured into driving another truck from Atlanta to NJ. Things get rough when hijacking attempts are made.",5.5,tt0120610
1870,"Dancer, Texas Pop. 81",1998,2,"Four high school friends that grew up together in a tiny Texas town, plan to leave for the big city the day after graduation. Over a week's time, their backstory and present day realities collide to determine how their plans play ...",6.7,tt0118925
1871,A Friend of the Deceased,1997,1,Tolla takes out a contract on himself and then changes his mind.,6.9,tt0119952
1872,Go Now,1995,1,"Nick, is a young Scottish soccer player living in the big city. He meets Karen, and the two fall in love and move in together. Soon after, Nick exhibits signs of serious illness. As his body slowly succumbs to multiple sclerosis, ...",7.1,tt0113184
1873,"Misérables, Les",1998,3,"Valjean, a former criminal, has atoned for his past and now finds himself in the midst of the French Revolution, avoiding a law-obsessed policeman hell-bent on capturing him.",7.4,tt0119683
1874,Still Breathing,1997,3,"When artist and street performer Fletcher (Brendan Fraser) thinks con-artist Roz (Joanna Going) is the woman he has seen in a vision, he has no idea she sees him as her next victim.",6.4,tt0120211
